studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,max_area,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone
W51,NA,Inglis,Tauranga Harbour,1996,NA,2930,ha,NA,NA,NA,NA,1959,1996,37,2,4439.39,2930,4439.39,2003,NA,"The seagrasses of New Zealand, in World Atlas of Seagrasses",-37.610138,176.033667,zostera capricorni,zostera capricorni,CO,O,CO,CO,O,"There is a section onpresent threats but it is not specific to this site and they are also not ranked or discused interms of this specifc areal loss. Threats include sedimentation, turbidity, nutrient run off , and recreational activities",none,none,NA,NA,NA,NA,none,NA,NA,NA,none,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,TRUE,W51_Tauranga Harbour,Tauranga Harbour,yes,New Zealand,Northeastern New Zealand,53,Northern New Zealand,Temperate Australasia,196,Temperate
W52,NA,Lee and Lee,Kaduk Island,1980,NA,1360,ha,NA,Observation and verbal information from fishermen,NA,NA,1980,1990,10,2,1360,0,1360,2003,NA,"The seagrasses of The Republic of Korea, World Atlas of Seagrasses",34.561995,128.537398,zostera marina,zostera marina,CO,O,CO,CO,O,"There is not much historical data on seagrass area in Korea. Much of the information comes from observation and verbal information from fishermen. In addition, this site is merely mentioned as an example briefly in the text. There is also a section that mentions present threats but these were not specific to this site.",none,descriptive,negative,NA,land reclamation,NA,yes,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (land reclamation),other,TRUE,W52_Kaduk Island,W52,no,South Korea,East China Sea,9,Warm Temperate Northwest Pacific,Temperate Northern Pacific,52,Temperate
W52,NA,Lee and Lee,Kaduk Island,1990,NA,0,ha,NA,Observation and verbal information from fishermen,NA,NA,1980,1990,10,2,1360,0,1360,2003,NA,"The seagrasses of The Republic of Korea, World Atlas of Seagrasses",34.561995,128.537398,zostera marina,zostera marina,CO,O,CO,CO,O,"There is not much historical data on seagrass area in Korea. Much of the information comes from observation and verbal information from fishermen. In addition, this site is merely mentioned as an example briefly in the text. There is also a section that mentions present threats but these were not specific to this site.",none,descriptive,negative,NA,land reclamation,NA,yes,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development (land reclamation),other,TRUE,W52_Kaduk Island,W52,no,South Korea,East China Sea,9,Warm Temperate Northwest Pacific,Temperate Northern Pacific,52,Temperate
W53,NA,Onuf et al,Mississippi Bays,1969,NA,5520,ha,NA,"aerial photography, ground truthing",NA,NA,1969,1992,23,2,5520,810,5520,2003,NA,"The seagrasses of The Gulf of Mexico, in World Atlas of Seagrasses",30.240818,-89.363211,halodule wrightii,"halodule wrightii, halophila engelmannii, ruppia maritima, syringodium filiforme, thalassia testudinum",CO,O,CO,CO,O,losses maybe overestimated due to lack of discrimination between seagrasses and microalgae.,none,descriptive,negative,NA,reduced water quality-urban development,NA,"yes-natural(hurricanes, precipitation patterns)",NA,unsure-descriptive,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development; water quality,"aerial photography, ground mapping",TRUE,W53_Mississippi Bays,W53,no,United States - Atlantic,Northern Gulf of Mexico,6,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,43,Temperate
W53,NA,Onuf et al,Mississippi Bays,1992,NA,810,ha,NA,"aerial photography, ground truthing",NA,NA,1969,1992,23,2,5520,810,5520,2003,NA,"The seagrasses of The Gulf of Mexico, in World Atlas of Seagrasses",30.240818,-89.363211,halodule wrightii,"halodule wrightii, halophila engelmannii, ruppia maritima, syringodium filiforme, thalassia testudinum",CO,O,CO,CO,O,losses maybe overestimated due to lack of discrimination between seagrasses and microalgae.,none,descriptive,negative,NA,reduced water quality-urban development,NA,"yes-natural(hurricanes, precipitation patterns)",NA,unsure-descriptive,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,coastal development; water quality,"aerial photography, ground mapping",TRUE,W53_Mississippi Bays,W53,no,United States - Atlantic,Northern Gulf of Mexico,6,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,43,Temperate
W53,NA,Onuf et al,Upper Laguna Madre,1967,NA,11800,ha,NA,surveys,NA,NA,1967,1999,32,3,11800,21400,24900,2003,NA,"The seagrasses of The Gulf of Mexico, in World Atlas of Seagrasses",26.771698,-97.453173,halodule wrightii,"haoldule wrightii, syringodium filiforme, thalassia tesudinum, halophila engelmannii",CO,O,CO,CO,O,NA,none,descriptive,negative,NA,Hypersalinity,NA,Yes-algal bloom/light reduction,NA,unsure-descriptive,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,salinity,ground mapping,TRUE,W53_Upper Laguna Madre,W53,no,United States - Atlantic,Northern Gulf of Mexico,6,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,43,Temperate
W53,NA,Onuf et al,Upper Laguna Madre,1988,NA,24900,ha,NA,surveys,NA,NA,1967,1999,32,3,11800,21400,24900,2003,NA,"The seagrasses of The Gulf of Mexico, in World Atlas of Seagrasses",26.771698,-97.453173,halodule wrightii,"haoldule wrightii, syringodium filiforme, thalassia tesudinum, halophila engelmannii",CO,O,CO,CO,O,NA,none,descriptive,negative,NA,Hypersalinity,NA,Yes-algal bloom/light reduction,NA,unsure-descriptive,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,salinity,ground mapping,TRUE,W53_Upper Laguna Madre,W53,no,United States - Atlantic,Northern Gulf of Mexico,6,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,43,Temperate
W53,NA,Onuf et al,Upper Laguna Madre,1999,NA,21400,ha,NA,surveys,NA,NA,1967,1999,32,3,11800,21400,24900,2003,NA,"The seagrasses of The Gulf of Mexico, in World Atlas of Seagrasses",26.771698,-97.453173,halodule wrightii,"haoldule wrightii, syringodium filiforme, thalassia tesudinum, halophila engelmannii",CO,O,CO,CO,O,NA,none,descriptive,negative,NA,Hypersalinity,NA,Yes-algal bloom/light reduction,NA,unsure-descriptive,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,salinity,ground mapping,TRUE,W53_Upper Laguna Madre,W53,no,United States - Atlantic,Northern Gulf of Mexico,6,Warm Temperate Northwest Atlantic,Temperate Northern Atlantic,43,Temperate
W54,NA,Corbett,Lemon Bay,1988,October,1055,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,Lemon Bay,1994,January(1995),1067,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,Lemon Bay,1996,January and May (1997),1054,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,Lemon Bay,1999,December,1049,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,Lemon Bay,2001,January (2002),1046,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,Lemon Bay,2003,January (2004),1110,ha,NA,aerial photography,NA,NA,1988,2003,15,6,1055,1110,1110,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.804341,-82.256494,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,Seagrass is classified as patchy or continuous,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,W54_Lemon Bay,Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1982,April,957,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1988,October,1416,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1992,March (1993),1384,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1994,March (1995),1344,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1996,April and May (1997),1460,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",1999,December,1503,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",2001,January (2002),1531,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"Placida, Upper Charlotte Harbor",2003,January (2004),1625,ha,NA,aerial photography,NA,NA,1982,2003,21,8,957,1625,1625,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.797621,-82.255132,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,neutral-areal extent was stable in this analysis,NA,water quailty,NA,none,NA,NA,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,water quality,aerial photography,TRUE,"W54_Placida, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
W54,NA,Corbett,"South Harbor, Upper Charlotte Harbor",1982,April,3544,ha,NA,aerial photography,NA,NA,1982,2003,21,8,3544,3488,3710,2006,Florida Scientist,"Seagrass Coverage Changes in Charlotte Harbor, FL",26.749858,-82.184188,none specified,"halodule wrightii, thalassia testudinum, syringodium filiforme, halophila engelmanni, halophila decipiens, ruppia maritima",NA,NA,NA,NA,NA,NA,none,Descriptive,negative,NA,el nino and sampling events,NA,water quality (light),NA,Descriptive - noticed reductions in deeper limits,NA,none,FALSE,FALSE,FALSE,FALSE,FALSE,climate (El Nino); mapping methods,aerial photography,TRUE,"W54_South Harbor, Upper Charlotte Harbor",Tampa Bay,yes,United States - Atlantic,Floridian,12,Tropical Northwestern Atlantic,Tropical Atlantic,70,Tropical
