study_site,decade,year_first,year_last,log_area1_ci_2.5,log_area1_ci_50,log_area1_ci_97.5,log_area2_ci_2.5,log_area2_ci_50,log_area2_ci_97.5,trend_ci_2.5,trend_ci_50,trend_ci_97.5,area_change_ci_2.5,area_change_ci_50,area_change_ci_97.5,est_area1,est_area2,site_groupings,studyid,site,year,area,log_area,max_area,max_plus_0.1,apriori_cat,depth_cat,lh,lat_zone2,duration,lat,lon,dom_species,bioregion,site_duplication,decade_time_points,measurement_cat,tidied_drivers,att_method,bioregion_colours
W3_Calvia,1990,1990,1999.99,NA,5.546090060362755,NA,NA,5.475557290899123,NA,NA,-0.7035471656686498,NA,NA,-17.450234575557403,NA,256.2337363056072,238.78350173004978,W3,W3,Calvia,1956,313.1,5.8125471894475895,313.1,334.47,none,unspecified,P,Temperate,45,39.516243,2.436884,posidonia oceanica,Mediterranean,no,1,aerial photography,NA,none,#66A61E
W3_Calvia,2000,2000,2001.99,NA,5.467720316514274,NA,NA,5.459883342129427,NA,NA,-0.39304336292133035,NA,NA,-1.849475247778571,NA,236.91947524777854,235.06999999999996,W3,W3,Calvia,1956,313.1,5.8125471894475895,313.1,334.47,none,unspecified,P,Temperate,45,39.516243,2.436884,posidonia oceanica,Mediterranean,no,1,aerial photography,NA,none,#66A61E
X125_Gulf.of.Oristano...Area.1,2000,2001,2009.99,NA,8.571681376700306,NA,NA,8.644063444673199,NA,NA,0.8083897663631268,NA,NA,396.34855338977195,NA,5279.999999999996,5676.348553389768,125,125,Gulf of Oristano - Area 1,2001,4800,8.571681376700306,5600,6080,none,subtidal,P,Temperate,10,39.878432,8.436719,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X125_Gulf.of.Oristano...Area.1,2010,2010,2011.99,NA,8.65311120316981,NA,NA,8.712759974960212,NA,NA,3.042800749050545,NA,NA,352.06017501991573,NA,5727.9398249800815,6079.999999999997,125,125,Gulf of Oristano - Area 1,2001,4800,8.571681376700306,5600,6080,none,subtidal,P,Temperate,10,39.878432,8.436719,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X125_Gulf.of.Oristano...Area.2,2000,2001,2009.99,NA,8.055157731819678,NA,NA,8.493728256489767,NA,NA,4.999380382542795,NA,NA,1734.0411296029793,NA,3149.9999999999977,4884.041129602977,125,125,Gulf of Oristano - Area 2,2001,2900,8.055157731819678,5200,5450,none,subtidal,P,Temperate,10,39.868664,8.437424,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X125_Gulf.of.Oristano...Area.2,2010,2010,2011.99,NA,8.54854957207353,NA,NA,7.919356190660617,NA,NA,-27.107000369399646,NA,NA,-2409.2658543959797,NA,5159.265854395979,2749.999999999999,125,125,Gulf of Oristano - Area 2,2001,2900,8.055157731819678,5200,5450,none,subtidal,P,Temperate,10,39.868664,8.437424,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X125_Gulf.of.Oristano...Area.3,2000,2001,2009.99,NA,12.20856952572876,NA,NA,12.200549408433258,NA,NA,-0.08917175666391941,NA,NA,-1601.6024132566235,NA,200499.99999999997,198898.39758674335,125,125,Gulf of Oristano - Area 3,2001,183000,12.20856952572876,183000,200500,none,subtidal,P,Temperate,10,39.88245,8.448227,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X125_Gulf.of.Oristano...Area.3,2010,2010,2011.99,NA,12.19954689377132,NA,NA,12.167851432709975,NA,NA,-1.5801197590809446,NA,NA,-6199.098943524674,NA,198699.09894352453,192499.99999999985,125,125,Gulf of Oristano - Area 3,2001,183000,12.20856952572876,183000,200500,none,subtidal,P,Temperate,10,39.88245,8.448227,posidonia oceanica,Mediterranean,no,1,satellite,"coastal development (dredging, farming, urbanisation); climate (temperature, precipitation, storms)",descriptive,#66A61E
X152_Cap.Corse,1960,1960,1969.99,NA,9.492733482494353,NA,NA,9.247253058663803,NA,NA,-2.427316605627561,NA,NA,-2886.97579621355,NA,13263.000000000004,10376.024203786454,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Cap.Corse,1970,1970,1979.99,NA,9.219977456015965,NA,NA,8.974497032185415,NA,NA,-2.427316605627561,NA,NA,-2197.792594352077,NA,10096.836702657072,7899.0441083049955,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Cap.Corse,1980,1980,1989.99,NA,8.947221429537576,NA,NA,8.701741005707026,NA,NA,-2.427316605627561,NA,NA,-1673.1322424400169,NA,7686.504667128319,6013.372424688302,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Cap.Corse,1990,1990,1999.99,NA,8.674465403059187,NA,NA,8.428984979228638,NA,NA,-2.427316605627561,NA,NA,-1273.7195984217215,NA,5851.570718405042,4577.85111998332,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Cap.Corse,2000,2000,2009.99,NA,8.401709376580799,NA,NA,8.156228952750249,NA,NA,-2.427316605627561,NA,NA,-969.6553411926457,NA,4454.674960249221,3485.0196190565753,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Cap.Corse,2010,2010,2011.99,NA,8.12895335010241,NA,NA,8.101677747454572,NA,NA,-1.3612828893782236,NA,NA,-91.24825733633043,NA,3391.2482573363304,3300,152,152,Cap Corse,1960,12963,9.492733482494353,12963,13263,none,subtidal,P,Temperate,51,42.82612222,9.411719444,posidonia oceanica,Mediterranean,no,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Macinaggio,1990,1995,1999.99,NA,5.964863865310803,NA,NA,5.935618603640592,NA,NA,-0.5843633049088748,NA,NA,-11.226074563147563,NA,389.49999999999994,378.2739254368524,Macinaggio,152,Macinaggio,1995,358,5.964863865310803,358,389.5,none,subtidal,P,Temperate,16,42.9616361,9.45931111,posidonia oceanica,Mediterranean,yes,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Macinaggio,2000,2000,2009.99,NA,5.9283072882230385,NA,NA,5.862505449465063,NA,NA,-0.6565125422785201,NA,NA,-23.914363882868486,NA,375.5183312380124,351.60396735514394,Macinaggio,152,Macinaggio,1995,358,5.964863865310803,358,389.5,none,subtidal,P,Temperate,16,42.9616361,9.45931111,posidonia oceanica,Mediterranean,yes,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X152_Macinaggio,2010,2010,2011.99,NA,5.855194134047511,NA,NA,5.847882818629958,NA,NA,-0.36672868657483537,NA,NA,-2.5426545403261684,NA,349.04265454032617,346.5,Macinaggio,152,Macinaggio,1995,358,5.964863865310803,358,389.5,none,subtidal,P,Temperate,16,42.9616361,9.45931111,posidonia oceanica,Mediterranean,yes,1,"aerial photography, acoustics/sonar","sea level rise (light); temperature; coastal development (mining, port construction); mapping inaccuracies",descriptive,#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1920,1922,1929.99,NA,9.67026083654673,NA,NA,9.662974397352643,NA,NA,-0.09115291349852672,NA,NA,-114.99395089749123,NA,15839.480000000012,15724.486049102521,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1930,1930,1939.99,NA,9.661933477467775,NA,NA,9.65256519850395,NA,NA,-0.09373260972397324,NA,NA,-146.4709507045809,NA,15708.126634791643,15561.655684087062,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1940,1940,1949.99,NA,9.651524278619082,NA,NA,9.642155999655257,NA,NA,-0.09373260972397324,NA,NA,-144.95421315952262,NA,15545.465674957082,15400.51146179756,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1950,1950,1959.99,NA,9.641115079770387,NA,NA,9.631746800806564,NA,NA,-0.09373260972395103,NA,NA,-143.45318175118155,NA,15384.48910362212,15241.035921870938,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1960,1960,1969.99,NA,9.630705880921694,NA,NA,9.621337601957869,NA,NA,-0.09373260972397324,NA,NA,-141.96769383928404,NA,15225.179478589123,15083.21178474984,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1970,1970,1979.99,NA,9.620296682073,NA,NA,9.610928403109176,NA,NA,-0.09373260972397324,NA,NA,-140.49758846756777,NA,15067.519538278004,14927.021949810436,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1980,1980,1989.99,NA,9.609887483224307,NA,NA,9.600519204260483,NA,NA,-0.09373260972397324,NA,NA,-139.04270634661952,NA,14911.492199856004,14772.449493509384,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,1990,1990,1999.99,NA,9.599478284375612,NA,NA,9.59011000541179,NA,NA,-0.09373260972395103,NA,NA,-137.60288983644023,NA,14757.080557386666,14619.477667550225,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,2000,2000,2009.99,NA,9.58906908552692,NA,NA,9.579700806563096,NA,NA,-0.09373260972395103,NA,NA,-136.17798292951193,NA,14604.267879998144,14468.089897068632,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X61_Provence.Alpes.Cote.D.Azur..PACA.,2010,2010,2012.99,NA,9.578659886678226,NA,NA,9.576578046908487,NA,NA,-0.06960251435622622,NA,NA,-30.057610070209194,NA,14453.037610070221,14422.980000000012,61,61,Provence-Alpes-Cote-D'Azur (PACA),1922,14528.3,9.67026083654673,14528.3,15839.48,decrease,mixed,P,Temperate,90,43.09056,6.49473,posidonia oceanica,Mediterranean,no,1,aerial photography,"coastal development (land reclamation, coastal armouring, subtidal pipelines); aquaculture","visual comparison, descriptive",#66A61E
X67_Albania,2000,2007,2008.99,NA,8.730738829770798,NA,NA,8.57230618146915,NA,NA,-7.652762774103916,NA,NA,-907,NA,6190.300000000005,5283.300000000005,67,67,Albania,2007,5710,8.730738829770798,5710,6190.3,decrease,mixed,P,Temperate,1,40.894147,19.402352,posidonia oceanica,Mediterranean,no,2,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_France.Monaco,1980,1980,1989.99,NA,11.572947552358071,NA,NA,11.565321296888923,NA,NA,-0.0763097628648568,NA,NA,-806.7215211493894,NA,106186.00000000009,105379.2784788507,67,67,France/Monaco,1980,96783,11.572947552358071,96783,106186,decrease,mixed,P,Temperate,31,43.130901,5.668886,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_France.Monaco,1990,1990,1999.99,NA,11.564473935170128,NA,NA,11.55684767970098,NA,NA,-0.0763097628648568,NA,NA,-799.9145523553307,NA,105290.02193394376,104490.10738158843,67,67,France/Monaco,1980,96783,11.572947552358071,96783,106186,decrease,mixed,P,Temperate,31,43.130901,5.668886,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_France.Monaco,2000,2000,2009.99,NA,11.556000317982186,NA,NA,11.548374062513037,NA,NA,-0.0763097628648568,NA,NA,-793.1650195202092,NA,104401.60396709894,103608.43894757873,67,67,France/Monaco,1980,96783,11.572947552358071,96783,106186,decrease,mixed,P,Temperate,31,43.130901,5.668886,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_France.Monaco,2010,2010,2011.99,NA,11.547526700794242,NA,NA,11.546679339075448,NA,NA,-0.04257192647685315,NA,NA,-87.6823087294324,NA,103520.68230872948,103433.00000000004,67,67,France/Monaco,1980,96783,11.572947552358071,96783,106186,decrease,mixed,P,Temperate,31,43.130901,5.668886,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_Italy,1990,1990,1999.99,NA,12.96934995065957,NA,NA,12.882715862613333,NA,NA,-0.8634586854105231,NA,NA,-35606.50768703729,NA,429059.09999999974,393452.59231296246,67,67,Italy,1990,395298,12.96934995065957,395298,429059.1,decrease,mixed,P,Temperate,15,40.144681,16.822559,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_Italy,2000,2000,2005.99,NA,12.873089852830416,NA,NA,12.82495980391584,NA,NA,-0.8002871736140338,NA,NA,-18311.284132199304,NA,389683.38413219934,371372.10000000003,67,67,Italy,1990,395298,12.96934995065957,395298,429059.1,decrease,mixed,P,Temperate,15,40.144681,16.822559,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_Spain,1990,1993,1999.99,NA,12.386395957161426,NA,NA,12.309077946707632,NA,NA,-1.100028133599551,NA,NA,-17821.442919749417,NA,239520.90000000002,221699.4570802506,67,67,Spain,1993,222254,12.386395957161426,222254,239520.9,decrease,mixed,P,Temperate,18,38.15483,-0.603361,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_Spain,2000,2000,2009.99,NA,12.296191611631999,NA,NA,12.180214595951306,NA,NA,-1.1542182850574179,NA,NA,-23966.210879151913,NA,218860.89221953097,194894.68134037906,67,67,Spain,1993,222254,12.386395957161426,222254,239520.9,decrease,mixed,P,Temperate,18,38.15483,-0.603361,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
X67_Spain,2010,2010,2011.99,NA,12.167328260875674,NA,NA,12.154441925800041,NA,NA,-0.6454624103901629,NA,NA,-2463.4157617723977,NA,192399.31576177225,189935.89999999985,67,67,Spain,1993,222254,12.386395957161426,222254,239520.9,decrease,mixed,P,Temperate,18,38.15483,-0.603361,posidonia oceanica,Mediterranean,no,1,other,climate change; temperature; ocean acidification; invasive species; coastal development; fishing; aquaculture,visual comparison; descriptive,#66A61E
