studyid,additional_ref,author_ts,site,year,season,area,area_units,depth,measurement method,area_error,depth_cat,first_year,last_year,duration,num_points,A1,A2,pub_year,journal,title,lat,lon,dom_species,all_species,meadow_lh,meadow_lh_simple,lh_group,lh_group2,lh_group3,notes,a priori trajectory,att_method,driver effect,certainty,primary driver,statistical analysis,other drivers considered,interaction of drivers considered,secondary driver attribution,secondary driver statistical analysis,apriori_cat,none,inferential,visual,descriptive,experiment,tidied_drivers,measurement_cat,waycott_study,study_site,site_groupings,site_duplication,Country,ECOREGION,PROV_CODE,PROVINCE,REALM,ECO_CODE_X,Lat_Zone,absolute_change,lat_zone2,lh,study_site_grouping,min_area,max_area,ten_percent,plus_10,log_area,max_plus_0.1,decade,decade_time_points,num_unique_years,bioregion
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1981,Summer,1313,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1348,7.206377291472252,4225,1980,7,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1981,Winter,1760,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1795,7.492760300922379,4225,1980,7,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1982,Summer,1419,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1454,7.282073658093465,4225,1980,7,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1983,Summer,1864,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1899,7.549082710812286,4225,1980,7,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1984,Summer,1628,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1663,7.416378479192928,4225,1980,7,10,Temperate Southern Oceans
W20/361,"361a, 361b, 361c",Kennedy et al.,Tuggerah Lakes,1985,Summer,1911,ha,"intertidal, subtidal; 1.6m",Semi-quantitative line transects - King and Hodgson 1986,NA,mixed,1952,1985,33,11,350,1911,1997,Environmental Monitoring and Assessment,Biological complexity confounds the separation of point- and non-point sources of human impact on the natural world,-33.28333333,151.5,"halophila ovalis, ruppia megacarpa, zostera capricorni","halophila ovalis, ruppia megacarpa, zostera capricorni",C-C-CO,C-C-O,C,C,C,Values from table III - adapted from Batley et al. 1990. Really focues on describing attributions.,decrease,"visual, descriptive",negative,low,"Power station - see impact table for breakdown of associated impacts, agricutlural clearance of native vegetation - input of top soil and nutrients","descriptive, visual - impact table",no,NA,NA,NA,decrease,FALSE,FALSE,TRUE,TRUE,FALSE,"coastal development (agriculture, industry); nutrients; sedimentation",ground mapping,TRUE,W20/361_Tuggerah Lakes,Tuggerah Lakes,yes,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,1561,Temperate,C,Tuggerah LakesW20/361,350,4190,35,1946,7.57353126274595,4225,1980,7,10,Temperate Southern Oceans
W21,NA,Fernandez et al,Urbinu Lagoon,1990,May-June,137.2597,ha,0-4m,aerial photography,NA,unspecified,1990,1999,9,4,137.2597,145.8419,2006,"Estuarine, Coastal and Shelf Science",Effect of an exceptional rainfall event on the sea urchin (Paracentrotus lividus) stock and seagrass distribution in a Mediterranean coastal lagoon,42.05,9.466666667,cymodocea nodosa,"cymodocea nodosa, zostera noltei, ruppia cirrhosa",O,O,OP,O,O,Data values from figure 4. Data obtained before and after the rainfall event.,none,"inferential, visual",negative followed event and then recovery in less then 6 years,NA,"Extreme rainfall event followed by flooding - reduce salinity, increase turbidity/siltation","chi-squared test; visual - plot before and after rainfall event, inferential",no,NA,NA,NA,none,FALSE,TRUE,TRUE,FALSE,FALSE,floods; salinity; turbidity,aerial photography,TRUE,W21_Urbinu Lagoon,Urbinu Lagoon,yes,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,8.5822,Temperate,O,Urbinu LagoonW21,106.1578,161.6553,10.61578,147.87548,4.996370568278067,172.27108,1990,4,4,Mediterranean
W21,NA,Fernandez et al,Urbinu Lagoon,1994,May-June,106.1578,ha,0-4m,aerial photography,NA,unspecified,1990,1999,9,4,137.2597,145.8419,2006,"Estuarine, Coastal and Shelf Science",Effect of an exceptional rainfall event on the sea urchin (Paracentrotus lividus) stock and seagrass distribution in a Mediterranean coastal lagoon,42.05,9.466666667,cymodocea nodosa,"cymodocea nodosa, zostera noltei, ruppia cirrhosa",O,O,OP,O,O,Data values from figure 4. Data obtained before and after the rainfall event.,none,"inferential, visual",negative followed event and then recovery in less then 6 years,NA,"Extreme rainfall event followed by flooding - reduce salinity, increase turbidity/siltation","chi-squared test; visual - plot before and after rainfall event, inferential",no,NA,NA,NA,none,FALSE,TRUE,TRUE,FALSE,FALSE,floods; salinity; turbidity,aerial photography,TRUE,W21_Urbinu Lagoon,Urbinu Lagoon,yes,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,8.5822,Temperate,O,Urbinu LagoonW21,106.1578,161.6553,10.61578,116.77358,4.760236846177221,172.27108,1990,4,4,Mediterranean
W21,NA,Fernandez et al,Urbinu Lagoon,1996,May-June,161.6553,ha,0-4m,aerial photography,NA,unspecified,1990,1999,9,4,137.2597,145.8419,2006,"Estuarine, Coastal and Shelf Science",Effect of an exceptional rainfall event on the sea urchin (Paracentrotus lividus) stock and seagrass distribution in a Mediterranean coastal lagoon,42.05,9.466666667,cymodocea nodosa,"cymodocea nodosa, zostera noltei, ruppia cirrhosa",O,O,OP,O,O,Data values from figure 4. Data obtained before and after the rainfall event.,none,"inferential, visual",negative followed event and then recovery in less then 6 years,NA,"Extreme rainfall event followed by flooding - reduce salinity, increase turbidity/siltation","chi-squared test; visual - plot before and after rainfall event, inferential",no,NA,NA,NA,none,FALSE,TRUE,TRUE,FALSE,FALSE,floods; salinity; turbidity,aerial photography,TRUE,W21_Urbinu Lagoon,Urbinu Lagoon,yes,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,8.5822,Temperate,O,Urbinu LagoonW21,106.1578,161.6553,10.61578,172.27108,5.149069282667163,172.27108,1990,4,4,Mediterranean
W21,NA,Fernandez et al,Urbinu Lagoon,1999,May-June,145.8419,ha,0-4m,aerial photography,NA,unspecified,1990,1999,9,4,137.2597,145.8419,2006,"Estuarine, Coastal and Shelf Science",Effect of an exceptional rainfall event on the sea urchin (Paracentrotus lividus) stock and seagrass distribution in a Mediterranean coastal lagoon,42.05,9.466666667,cymodocea nodosa,"cymodocea nodosa, zostera noltei, ruppia cirrhosa",O,O,OP,O,O,Data values from figure 4. Data obtained before and after the rainfall event.,none,"inferential, visual",negative followed event and then recovery in less then 6 years,NA,"Extreme rainfall event followed by flooding - reduce salinity, increase turbidity/siltation","chi-squared test; visual - plot before and after rainfall event, inferential",no,NA,NA,NA,none,FALSE,TRUE,TRUE,FALSE,FALSE,floods; salinity; turbidity,aerial photography,TRUE,W21_Urbinu Lagoon,Urbinu Lagoon,yes,France,Western Mediterranean,4,Mediterranean Sea,Temperate Northern Atlantic,35,Temperate,8.5822,Temperate,O,Urbinu LagoonW21,106.1578,161.6553,10.61578,156.45768,5.052785558075925,172.27108,1990,4,4,Mediterranean
W22,NA,Larkum and West,"Botany Bay, Northern Shoreline",1930,"February, June, May, April, March",35,ha,intertidal and subtidal,"aerial photography, field observations",NA,mixed,1930,1985,55,6,35,27,1990,Aquatic Botany,"Long-term changes of seagrass meadows in Botany Bay, Australia",-33.986245,151.175407,"posidonia australis, zostera capricorni","posidonia australis, zostera capricorni, halophila ovalis, halophila decipiens",CO-P,O-P,COP,COP,P,"Based on field surveys, it was assumed there was no change in seagrass coverage since the 1940s. The drivers are mentioned in the discussion and are not ""ranked"" as in there is not a primary driver listed.",none/none,descriptive,negative,NA,"Dredging, release of sewage, pollutants, a change in sediments, oil spills, sea urchine grazing",NA,storms,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, pollution, sedimentation, oil spills); sea urchin grazaing",aerial photography,TRUE,"W22_Botany Bay, Northern Shoreline",W22,no,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,-8,Temperate,P,W22W22,16,93,1.6,36.6,3.6000482404073204,94.6,1930,1,6,Temperate Southern Oceans
W22,NA,Larkum and West,"Botany Bay, Northern Shoreline",1942,"February, June, May, April, March",93,ha,intertidal and subtidal,"aerial photography, field observations",NA,mixed,1930,1985,55,6,35,27,1990,Aquatic Botany,"Long-term changes of seagrass meadows in Botany Bay, Australia",-33.986245,151.175407,"posidonia australis, zostera capricorni","posidonia australis, zostera capricorni, halophila ovalis, halophila decipiens",CO-P,O-P,COP,COP,P,"Based on field surveys, it was assumed there was no change in seagrass coverage since the 1940s. The drivers are mentioned in the discussion and are not ""ranked"" as in there is not a primary driver listed.",none/none,descriptive,negative,NA,"Dredging, release of sewage, pollutants, a change in sediments, oil spills, sea urchine grazing",NA,storms,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, pollution, sedimentation, oil spills); sea urchin grazaing",aerial photography,TRUE,"W22_Botany Bay, Northern Shoreline",W22,no,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,-8,Temperate,P,W22W22,16,93,1.6,94.6,4.549657476057832,94.6,1940,1,6,Temperate Southern Oceans
W22,NA,Larkum and West,"Botany Bay, Northern Shoreline",1951,"February, June, May, April, March",22,ha,intertidal and subtidal,"aerial photography, field observations",NA,mixed,1930,1985,55,6,35,27,1990,Aquatic Botany,"Long-term changes of seagrass meadows in Botany Bay, Australia",-33.986245,151.175407,"posidonia australis, zostera capricorni","posidonia australis, zostera capricorni, halophila ovalis, halophila decipiens",CO-P,O-P,COP,COP,P,"Based on field surveys, it was assumed there was no change in seagrass coverage since the 1940s. The drivers are mentioned in the discussion and are not ""ranked"" as in there is not a primary driver listed.",none/none,descriptive,negative,NA,"Dredging, release of sewage, pollutants, a change in sediments, oil spills, sea urchine grazing",NA,storms,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, pollution, sedimentation, oil spills); sea urchin grazaing",aerial photography,TRUE,"W22_Botany Bay, Northern Shoreline",W22,no,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,-8,Temperate,P,W22W22,16,93,1.6,23.6,3.1612467120315646,94.6,1950,1,6,Temperate Southern Oceans
W22,NA,Larkum and West,"Botany Bay, Northern Shoreline",1961,"February, June, May, April, March",49,ha,intertidal and subtidal,"aerial photography, field observations",NA,mixed,1930,1985,55,6,35,27,1990,Aquatic Botany,"Long-term changes of seagrass meadows in Botany Bay, Australia",-33.986245,151.175407,"posidonia australis, zostera capricorni","posidonia australis, zostera capricorni, halophila ovalis, halophila decipiens",CO-P,O-P,COP,COP,P,"Based on field surveys, it was assumed there was no change in seagrass coverage since the 1940s. The drivers are mentioned in the discussion and are not ""ranked"" as in there is not a primary driver listed.",none/none,descriptive,negative,NA,"Dredging, release of sewage, pollutants, a change in sediments, oil spills, sea urchine grazing",NA,storms,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, pollution, sedimentation, oil spills); sea urchin grazaing",aerial photography,TRUE,"W22_Botany Bay, Northern Shoreline",W22,no,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,-8,Temperate,P,W22W22,16,93,1.6,50.6,3.92395157629342,94.6,1960,1,6,Temperate Southern Oceans
W22,NA,Larkum and West,"Botany Bay, Northern Shoreline",1977,"February, June, May, April, March",16,ha,intertidal and subtidal,"aerial photography, field observations",NA,mixed,1930,1985,55,6,35,27,1990,Aquatic Botany,"Long-term changes of seagrass meadows in Botany Bay, Australia",-33.986245,151.175407,"posidonia australis, zostera capricorni","posidonia australis, zostera capricorni, halophila ovalis, halophila decipiens",CO-P,O-P,COP,COP,P,"Based on field surveys, it was assumed there was no change in seagrass coverage since the 1940s. The drivers are mentioned in the discussion and are not ""ranked"" as in there is not a primary driver listed.",none/none,descriptive,negative,NA,"Dredging, release of sewage, pollutants, a change in sediments, oil spills, sea urchine grazing",NA,storms,NA,NA,NA,none,FALSE,FALSE,FALSE,TRUE,FALSE,"coastal development (dredging, sewage, pollution, sedimentation, oil spills); sea urchin grazaing",aerial photography,TRUE,"W22_Botany Bay, Northern Shoreline",W22,no,Australia,Manning-Hawkesbury,55,East Central Australian Shelf,Temperate Australasia,203,Temperate,-8,Temperate,P,W22W22,16,93,1.6,17.6,2.8678989020441064,94.6,1970,1,6,Temperate Southern Oceans
